Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2003,2003,tonnes,250,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2004,2004,tonnes,150,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2005,2005,tonnes,85,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2006,2006,tonnes,120,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2007,2007,tonnes,20,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2008,2008,tonnes,18.29,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2009,2009,tonnes,25,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2010,2010,tonnes,26.74,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2011,2011,tonnes,25,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2012,2012,tonnes,28,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2013,2013,tonnes,28,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2014,2014,tonnes,30,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2015,2015,tonnes,24.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2016,2016,tonnes,27.46,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2017,2017,tonnes,27.27,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2018,2018,tonnes,26.37,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2019,2019,tonnes,27.03,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2020,2020,tonnes,26.89,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2021,2021,tonnes,26.76,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1991,1991,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1992,1992,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1993,1993,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1994,1994,tonnes,430,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1995,1995,tonnes,450,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1996,1996,tonnes,150,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1997,1997,tonnes,10,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1998,1998,tonnes,125,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1999,1999,tonnes,310,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2000,2000,tonnes,284,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2001,2001,tonnes,117,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2002,2002,tonnes,140,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2003,2003,tonnes,12,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2004,2004,tonnes,150,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2005,2005,tonnes,193.4,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2006,2006,tonnes,209.66,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2007,2007,tonnes,261.79,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2008,2008,tonnes,198.07,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2009,2009,tonnes,200.9,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2010,2010,tonnes,185.95,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2011,2011,tonnes,189.26,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2012,2012,tonnes,148,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2013,2013,tonnes,196.82,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2014,2014,tonnes,120,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2015,2015,tonnes,560,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2016,2016,tonnes,402,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2017,2017,tonnes,360.67,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2018,2018,tonnes,440.89,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2019,2019,tonnes,401.19,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2020,2020,tonnes,400.91,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2021,2021,tonnes,414.33,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1961,1961,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1962,1962,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1963,1963,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1964,1964,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1965,1965,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1966,1966,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1967,1967,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1968,1968,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1969,1969,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1970,1970,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1971,1971,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1972,1972,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1973,1973,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1974,1974,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1975,1975,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1976,1976,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1977,1977,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1978,1978,tonnes,18000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1979,1979,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1980,1980,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1981,1981,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1982,1982,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1983,1983,tonnes,22000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1984,1984,tonnes,22000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1985,1985,tonnes,22000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1986,1986,tonnes,22000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1987,1987,tonnes,23000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1988,1988,tonnes,23000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1989,1989,tonnes,23000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1990,1990,tonnes,22980,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1991,1991,tonnes,19170,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1992,1992,tonnes,20628,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1993,1993,tonnes,39116,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1994,1994,tonnes,14296,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1995,1995,tonnes,27267,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1996,1996,tonnes,31351,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1997,1997,tonnes,37283,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1998,1998,tonnes,48477,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,1999,1999,tonnes,53670,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2000,2000,tonnes,52030,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2001,2001,tonnes,54400,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2002,2002,tonnes,52431,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2003,2003,tonnes,70948,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2004,2004,tonnes,80316,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2005,2005,tonnes,100277,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2006,2006,tonnes,103935,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2007,2007,tonnes,93639,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2008,2008,tonnes,103523,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2009,2009,tonnes,145204,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2010,2010,tonnes,202294,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2011,2011,tonnes,149241,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2012,2012,tonnes,166948,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2013,2013,tonnes,177799,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2014,2014,tonnes,218692,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2015,2015,tonnes,136420,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2016,2016,tonnes,176045,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2017,2017,tonnes,217688.11,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2018,2018,tonnes,233932.56,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2019,2019,tonnes,264031.53,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2020,2020,tonnes,322556.22,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1311,Avocados,2021,2021,tonnes,416802.72,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1961,1961,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1962,1962,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1963,1963,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1964,1964,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1965,1965,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1966,1966,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1967,1967,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1968,1968,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1969,1969,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1970,1970,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1971,1971,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1972,1972,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1973,1973,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1974,1974,tonnes,400000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1975,1975,tonnes,233800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1976,1976,tonnes,228000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1977,1977,tonnes,240000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1978,1978,tonnes,240000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1979,1979,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1980,1980,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1981,1981,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1982,1982,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1983,1983,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1984,1984,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1985,1985,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1986,1986,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1987,1987,tonnes,800000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1988,1988,tonnes,780000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1989,1989,tonnes,820000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1990,1990,tonnes,840000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1312,Bananas,1991,1991,tonnes,900000,E,Estimated value
